precinct,election_id,election_name,contest_id,contest_party,concest_title,choice_id,choice_name,choice_party,choice_type,total_votes
54144.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1610.0,,40-REDISTRICTING.  STATE SENATE DISTRICTS.,5787.0,Yes,,C,361.0
54144.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1610.0,,40-REDISTRICTING.  STATE SENATE DISTRICTS.,5788.0,No,,C,137.0
54160.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5308.0,ROSEANNE BARR CINDY SHEEHAN,P-F,C,2.0
54160.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5309.0,BARACK OBAMA JOSEPH BIDEN,DEM,C,224.0
54160.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5310.0,JILL STEIN CHERI HONKALA,GRN,C,0.0
54160.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5311.0,MITT ROMNEY PAUL RYAN,REP,C,237.0
54160.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5312.0,GARY JOHNSON JAMES P. GRAY,LIB,C,3.0
54161.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5313.0,THOMAS HOEFLING ROBERT ORNELAS,AI,C,0.0
54161.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5834.0,STEWART ALEXANDER,,W,0.0
54161.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5835.0,"ROSS C. ""ROCKY"" ANDERSON",,W,0.0
54161.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5836.0,STEPHEN DURHAM,,W,0.0
54161.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5837.0,VIRGIL GOODE,,W,0.0
54161.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5838.0,JAMES HARRIS,,W,0.0
54161.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5839.0,RON PAUL,,W,0.0
54161.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5840.0,"SHEILA ""SAMM"" TITTLE",,W,0.0
54161.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5841.0,JERRY WHITE,,W,0.0
54161.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1478.0,,UNITED STATES SENATOR,5314.0,DIANNE FEINSTEIN,,C,240.0
54161.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1478.0,,UNITED STATES SENATOR,5315.0,ELIZABETH EMKEN,,C,209.0
54161.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1479.0,,UNITED STATES REPRESENTATIVE 38th District,5316.0,BENJAMIN CAMPOS,,C,217.0
54161.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1479.0,,UNITED STATES REPRESENTATIVE 38th District,5317.0,LINDA T. SANCHEZ,,C,214.0
54180.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1486.0,,STATE SENATOR 29th District,5330.0,GREG DIAMOND,,C,194.0
54180.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1486.0,,STATE SENATOR 29th District,5331.0,"ROBERT ""BOB"" HUFF",,C,228.0
54180.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1489.0,,MEMBER OF THE STATE ASSEMBLY 65th District,5336.0,SHARON QUIRK-SILVA,,C,210.0
54180.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1489.0,,MEMBER OF THE STATE ASSEMBLY 65th District,5337.0,CHRIS NORBY,,C,215.0
54180.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1515.0,,FULLERTON JOINT UNION HIGH SCHOOL DISTRICT Governing Board Member,5420.0,BARBARA R. KILPONEN,,C,167.0
54180.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1515.0,,FULLERTON JOINT UNION HIGH SCHOOL DISTRICT Governing Board Member,5421.0,WILLIAM E. (BILL) DUNTON,,C,116.0
54180.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1515.0,,FULLERTON JOINT UNION HIGH SCHOOL DISTRICT Governing Board Member,5422.0,ANDY MONTOYA,,C,200.0
54180.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1515.0,,FULLERTON JOINT UNION HIGH SCHOOL DISTRICT Governing Board Member,5423.0,JAMES A. NAJERA,,C,112.0
54180.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1552.0,,"CITY OF LA PALMA Member, City Council",5593.0,ROBERT CARRUTH,,C,140.0
54180.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1552.0,,"CITY OF LA PALMA Member, City Council",5594.0,"PATRICIA ""PAT"" CRAIG",,C,112.0
54180.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1552.0,,"CITY OF LA PALMA Member, City Council",5595.0,STEVE SHANAHAN,,C,162.0
54181.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1552.0,,"CITY OF LA PALMA Member, City Council",5596.0,SYLVIA COLANNINO SMITH,,C,119.0
54181.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1552.0,,"CITY OF LA PALMA Member, City Council",5597.0,PETER KIM,,C,200.0
54181.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1552.0,,"CITY OF LA PALMA Member, City Council",5598.0,GERARD GOEDHART,,C,199.0
54181.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1552.0,,"CITY OF LA PALMA Member, City Council",5599.0,CHRISTINE BARNES,,C,127.0
54181.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1593.0,,"ORANGE COUNTY WATER DISTRICT Director, Division 3",5743.0,FRANK ALONZO,,C,133.0
54181.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1593.0,,"ORANGE COUNTY WATER DISTRICT Director, Division 3",5744.0,ROGER C. YOH,,C,223.0
54181.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1600.0,,30-TEMPORARY TAXES TO FUND EDUCATION.  GUARANTEED LOCAL PUBLIC SAFETY FUNDING.,5767.0,Yes,,C,195.0
54181.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1600.0,,30-TEMPORARY TAXES TO FUND EDUCATION.  GUARANTEED LOCAL PUBLIC SAFETY FUNDING.,5768.0,No,,C,250.0
54181.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1601.0,,31-STATE BUDGET.  STATE AND LOCAL GOVERNMENT.,5769.0,Yes,,C,162.0
54181.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1601.0,,31-STATE BUDGET.  STATE AND LOCAL GOVERNMENT.,5770.0,No,,C,257.0
54181.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1602.0,,32-POLITICAL CONTRIBUTIONS BY PAYROLL DEDUCTION.  CONTRIBUTIONS TO CANDIDATES.,5771.0,Yes,,C,220.0
54181.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1602.0,,32-POLITICAL CONTRIBUTIONS BY PAYROLL DEDUCTION.  CONTRIBUTIONS TO CANDIDATES.,5772.0,No,,C,223.0
54181.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1603.0,,33-AUTO INSURANCE COMPANIES.  PRICES BASED ON DRIVER'S HISTORY OF INSURANCE COVERAGE. ,5773.0,Yes,,C,272.0
54182.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1603.0,,33-AUTO INSURANCE COMPANIES.  PRICES BASED ON DRIVER'S HISTORY OF INSURANCE COVERAGE. ,5774.0,No,,C,166.0
54182.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1604.0,,34-DEATH PENALTY.,5775.0,Yes,,C,161.0
54182.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1604.0,,34-DEATH PENALTY.,5776.0,No,,C,280.0
54182.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1605.0,,35-HUMAN TRAFFICKING.  PENALTIES.,5777.0,Yes,,C,386.0
54182.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1605.0,,35-HUMAN TRAFFICKING.  PENALTIES.,5778.0,No,,C,55.0
54183.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1606.0,,36-THREE STRIKES LAW.  REPEAT FELONY OFFENDERS.  PENALTIES.,5779.0,Yes,,C,273.0
54183.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1606.0,,36-THREE STRIKES LAW.  REPEAT FELONY OFFENDERS.  PENALTIES.,5780.0,No,,C,162.0
54183.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1607.0,,37-GENETICALLY ENGINEERED FOODS.  LABELING.,5781.0,Yes,,C,185.0
54183.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1607.0,,37-GENETICALLY ENGINEERED FOODS.  LABELING.,5782.0,No,,C,256.0
54183.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1608.0,,38-TAX TO FUND EDUCATION AND EARLY CHILDHOOD PROGRAMS.,5783.0,Yes,,C,122.0
54183.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1608.0,,38-TAX TO FUND EDUCATION AND EARLY CHILDHOOD PROGRAMS.,5784.0,No,,C,316.0
54183.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1609.0,,39-TAX TREATMENT FOR MULTISTATE BUSINESSES.  CLEAN ENERGY AND ENERGY EFFICIENCY FUNDING.,5785.0,Yes,,C,232.0
54183.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1609.0,,39-TAX TREATMENT FOR MULTISTATE BUSINESSES.  CLEAN ENERGY AND ENERGY EFFICIENCY FUNDING.,5786.0,No,,C,200.0
54183.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1610.0,,40-REDISTRICTING.  STATE SENATE DISTRICTS.,5787.0,Yes,,C,296.0
54183.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1610.0,,40-REDISTRICTING.  STATE SENATE DISTRICTS.,5788.0,No,,C,123.0
54183.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5308.0,ROSEANNE BARR CINDY SHEEHAN,P-F,C,2.0
54184.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5309.0,BARACK OBAMA JOSEPH BIDEN,DEM,C,232.0
54184.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5310.0,JILL STEIN CHERI HONKALA,GRN,C,2.0
54184.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5311.0,MITT ROMNEY PAUL RYAN,REP,C,148.0
54184.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5312.0,GARY JOHNSON JAMES P. GRAY,LIB,C,2.0
54184.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5313.0,THOMAS HOEFLING ROBERT ORNELAS,AI,C,0.0
54184.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5834.0,STEWART ALEXANDER,,W,0.0
54184.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5835.0,"ROSS C. ""ROCKY"" ANDERSON",,W,0.0
54184.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5836.0,STEPHEN DURHAM,,W,0.0
54184.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5837.0,VIRGIL GOODE,,W,0.0
54184.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5838.0,JAMES HARRIS,,W,0.0
54184.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5839.0,RON PAUL,,W,0.0
54184.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5840.0,"SHEILA ""SAMM"" TITTLE",,W,0.0
54184.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5841.0,JERRY WHITE,,W,0.0
54185.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1478.0,,UNITED STATES SENATOR,5314.0,DIANNE FEINSTEIN,,C,235.0
54185.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1478.0,,UNITED STATES SENATOR,5315.0,ELIZABETH EMKEN,,C,134.0
54185.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1479.0,,UNITED STATES REPRESENTATIVE 38th District,5316.0,BENJAMIN CAMPOS,,C,141.0
54185.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1479.0,,UNITED STATES REPRESENTATIVE 38th District,5317.0,LINDA T. SANCHEZ,,C,216.0
54185.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1486.0,,STATE SENATOR 29th District,5330.0,GREG DIAMOND,,C,204.0
54185.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1486.0,,STATE SENATOR 29th District,5331.0,"ROBERT ""BOB"" HUFF",,C,142.0
54185.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1489.0,,MEMBER OF THE STATE ASSEMBLY 65th District,5336.0,SHARON QUIRK-SILVA,,C,214.0
54185.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1489.0,,MEMBER OF THE STATE ASSEMBLY 65th District,5337.0,CHRIS NORBY,,C,143.0
54185.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1515.0,,FULLERTON JOINT UNION HIGH SCHOOL DISTRICT Governing Board Member,5420.0,BARBARA R. KILPONEN,,C,136.0
54185.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1515.0,,FULLERTON JOINT UNION HIGH SCHOOL DISTRICT Governing Board Member,5421.0,WILLIAM E. (BILL) DUNTON,,C,100.0
54185.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1515.0,,FULLERTON JOINT UNION HIGH SCHOOL DISTRICT Governing Board Member,5422.0,ANDY MONTOYA,,C,176.0
54186.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1515.0,,FULLERTON JOINT UNION HIGH SCHOOL DISTRICT Governing Board Member,5423.0,JAMES A. NAJERA,,C,96.0
54186.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1552.0,,"CITY OF LA PALMA Member, City Council",5593.0,ROBERT CARRUTH,,C,88.0
54186.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1552.0,,"CITY OF LA PALMA Member, City Council",5594.0,"PATRICIA ""PAT"" CRAIG",,C,120.0
54186.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1552.0,,"CITY OF LA PALMA Member, City Council",5595.0,STEVE SHANAHAN,,C,139.0
54186.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1552.0,,"CITY OF LA PALMA Member, City Council",5596.0,SYLVIA COLANNINO SMITH,,C,104.0
54186.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1552.0,,"CITY OF LA PALMA Member, City Council",5597.0,PETER KIM,,C,188.0
54186.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1552.0,,"CITY OF LA PALMA Member, City Council",5598.0,GERARD GOEDHART,,C,128.0
54186.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1552.0,,"CITY OF LA PALMA Member, City Council",5599.0,CHRISTINE BARNES,,C,93.0
54701.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1593.0,,"ORANGE COUNTY WATER DISTRICT Director, Division 3",5743.0,FRANK ALONZO,,C,110.0
54702.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1593.0,,"ORANGE COUNTY WATER DISTRICT Director, Division 3",5744.0,ROGER C. YOH,,C,186.0
54800.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1600.0,,30-TEMPORARY TAXES TO FUND EDUCATION.  GUARANTEED LOCAL PUBLIC SAFETY FUNDING.,5767.0,Yes,,C,193.0
54800.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1600.0,,30-TEMPORARY TAXES TO FUND EDUCATION.  GUARANTEED LOCAL PUBLIC SAFETY FUNDING.,5768.0,No,,C,183.0
54800.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1601.0,,31-STATE BUDGET.  STATE AND LOCAL GOVERNMENT.,5769.0,Yes,,C,151.0
54801.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1601.0,,31-STATE BUDGET.  STATE AND LOCAL GOVERNMENT.,5770.0,No,,C,200.0
54801.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1602.0,,32-POLITICAL CONTRIBUTIONS BY PAYROLL DEDUCTION.  CONTRIBUTIONS TO CANDIDATES.,5771.0,Yes,,C,174.0
54801.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1602.0,,32-POLITICAL CONTRIBUTIONS BY PAYROLL DEDUCTION.  CONTRIBUTIONS TO CANDIDATES.,5772.0,No,,C,200.0
54802.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1603.0,,33-AUTO INSURANCE COMPANIES.  PRICES BASED ON DRIVER'S HISTORY OF INSURANCE COVERAGE. ,5773.0,Yes,,C,221.0
54802.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1603.0,,33-AUTO INSURANCE COMPANIES.  PRICES BASED ON DRIVER'S HISTORY OF INSURANCE COVERAGE. ,5774.0,No,,C,146.0
54803.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1604.0,,34-DEATH PENALTY.,5775.0,Yes,,C,163.0
54804.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1604.0,,34-DEATH PENALTY.,5776.0,No,,C,204.0
54805.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1605.0,,35-HUMAN TRAFFICKING.  PENALTIES.,5777.0,Yes,,C,302.0
54806.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1605.0,,35-HUMAN TRAFFICKING.  PENALTIES.,5778.0,No,,C,64.0
54807.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1606.0,,36-THREE STRIKES LAW.  REPEAT FELONY OFFENDERS.  PENALTIES.,5779.0,Yes,,C,265.0
54808.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1606.0,,36-THREE STRIKES LAW.  REPEAT FELONY OFFENDERS.  PENALTIES.,5780.0,No,,C,99.0
54809.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1607.0,,37-GENETICALLY ENGINEERED FOODS.  LABELING.,5781.0,Yes,,C,185.0
54810.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1607.0,,37-GENETICALLY ENGINEERED FOODS.  LABELING.,5782.0,No,,C,189.0
54811.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1608.0,,38-TAX TO FUND EDUCATION AND EARLY CHILDHOOD PROGRAMS.,5783.0,Yes,,C,126.0
56064.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1608.0,,38-TAX TO FUND EDUCATION AND EARLY CHILDHOOD PROGRAMS.,5784.0,No,,C,244.0
56064.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1609.0,,39-TAX TREATMENT FOR MULTISTATE BUSINESSES.  CLEAN ENERGY AND ENERGY EFFICIENCY FUNDING.,5785.0,Yes,,C,222.0
56064.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1609.0,,39-TAX TREATMENT FOR MULTISTATE BUSINESSES.  CLEAN ENERGY AND ENERGY EFFICIENCY FUNDING.,5786.0,No,,C,138.0
56064.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1610.0,,40-REDISTRICTING.  STATE SENATE DISTRICTS.,5787.0,Yes,,C,250.0
56064.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1610.0,,40-REDISTRICTING.  STATE SENATE DISTRICTS.,5788.0,No,,C,104.0
56064.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5308.0,ROSEANNE BARR CINDY SHEEHAN,P-F,C,0.0
56064.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5309.0,BARACK OBAMA JOSEPH BIDEN,DEM,C,329.0
56065.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5310.0,JILL STEIN CHERI HONKALA,GRN,C,1.0
56065.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5311.0,MITT ROMNEY PAUL RYAN,REP,C,377.0
56065.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5312.0,GARY JOHNSON JAMES P. GRAY,LIB,C,7.0
56065.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5313.0,THOMAS HOEFLING ROBERT ORNELAS,AI,C,0.0
56065.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5834.0,STEWART ALEXANDER,,W,0.0
56065.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5835.0,"ROSS C. ""ROCKY"" ANDERSON",,W,0.0
56065.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5836.0,STEPHEN DURHAM,,W,0.0
56065.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5837.0,VIRGIL GOODE,,W,0.0
56065.0,18,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5838.0,JAMES HARRIS,,W,0.0
56065.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5839.0,RON PAUL,,W,0.0
56065.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5840.0,"SHEILA ""SAMM"" TITTLE",,W,0.0
56065.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5841.0,JERRY WHITE,,W,0.0
56065.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1478.0,,UNITED STATES SENATOR,5314.0,DIANNE FEINSTEIN,,C,346.0
56065.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1478.0,,UNITED STATES SENATOR,5315.0,ELIZABETH EMKEN,,C,342.0
56066.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1479.0,,UNITED STATES REPRESENTATIVE 38th District,5316.0,BENJAMIN CAMPOS,,C,370.0
56066.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1479.0,,UNITED STATES REPRESENTATIVE 38th District,5317.0,LINDA T. SANCHEZ,,C,304.0
56066.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1486.0,,STATE SENATOR 29th District,5330.0,GREG DIAMOND,,C,281.0
56066.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1486.0,,STATE SENATOR 29th District,5331.0,"ROBERT ""BOB"" HUFF",,C,384.0
56066.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1489.0,,MEMBER OF THE STATE ASSEMBLY 65th District,5336.0,SHARON QUIRK-SILVA,,C,292.0
56066.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1489.0,,MEMBER OF THE STATE ASSEMBLY 65th District,5337.0,CHRIS NORBY,,C,373.0
56066.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1513.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Full Term",5413.0,GERALD C. ADAMS,,C,150.0
56066.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1513.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Full Term",5414.0,BRIAN O'NEAL,,C,300.0
56066.0,18,"November 6, 2012 Presidential General Election Statement of Votes",1513.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Full Term",5415.0,KATHERINE H. SMITH,,C,269.0
56066.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1513.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Full Term",5416.0,"THOMAS ""HOAGY"" HOLGUIN",,C,230.0
56066.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1514.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Short Term",5417.0,ANNEMARIE RANDLE-TREJO,,C,226.0
56067.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1514.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Short Term",5418.0,VERNON F. BECKETT,,C,164.0
56067.0,18,"November 6, 2012 Presidential General Election Statement of Votes",1514.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Short Term",5419.0,THOMAS PETERS,,C,128.0
56067.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1519.0,,CENTRALIA SCHOOL DISTRICT Governing Board Member,5436.0,DENNIS SALTS,,C,246.0
56067.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1519.0,,CENTRALIA SCHOOL DISTRICT Governing Board Member,5437.0,STEVE HARRIS,,C,283.0
56068.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1519.0,,CENTRALIA SCHOOL DISTRICT Governing Board Member,5438.0,ASHI KOTHARY,,C,162.0
56068.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1519.0,,CENTRALIA SCHOOL DISTRICT Governing Board Member,5439.0,ART MONTEZ,,C,187.0
56068.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1552.0,,"CITY OF LA PALMA Member, City Council",5593.0,ROBERT CARRUTH,,C,257.0
56069.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1552.0,,"CITY OF LA PALMA Member, City Council",5594.0,"PATRICIA ""PAT"" CRAIG",,C,229.0
56069.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1552.0,,"CITY OF LA PALMA Member, City Council",5595.0,STEVE SHANAHAN,,C,223.0
56069.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1552.0,,"CITY OF LA PALMA Member, City Council",5596.0,SYLVIA COLANNINO SMITH,,C,152.0
56069.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1552.0,,"CITY OF LA PALMA Member, City Council",5597.0,PETER KIM,,C,304.0
56069.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1552.0,,"CITY OF LA PALMA Member, City Council",5598.0,GERARD GOEDHART,,C,312.0
56069.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1552.0,,"CITY OF LA PALMA Member, City Council",5599.0,CHRISTINE BARNES,,C,176.0
56069.0,18,"November 6, 2012 Presidential General Election Statement of Votes",1593.0,,"ORANGE COUNTY WATER DISTRICT Director, Division 3",5743.0,FRANK ALONZO,,C,182.0
56069.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1593.0,,"ORANGE COUNTY WATER DISTRICT Director, Division 3",5744.0,ROGER C. YOH,,C,352.0
